"","order","species","adult_body_mass_g","adult_head_body_len_mm","home_range_km2","litter_size","habitat"
"2901","Rodentia","Biswamoyopterus biswasi",NA,NA,NA,NA,"T"
"2902","Rodentia","Blanfordimys afghanus",NA,NA,NA,3.4,"T"
"2903","Rodentia","Blanfordimys bucharensis",NA,NA,NA,NA,"T"
"2904","Rodentia","Blarinomys breviceps",36.79,104.55,NA,1.21,"T"
"2905","Rodentia","Boromys offella",NA,NA,NA,NA,"T"
"2906","Rodentia","Boromys torrei",NA,NA,NA,NA,"T"
"2907","Rodentia","Brachiones przewalskii",NA,NA,NA,NA,"T"
"2908","Rodentia","Brachytarsomys albicauda",200,225,NA,NA,"T"
"2909","Rodentia","Brachytarsomys villosa",219.99,NA,NA,NA,"T"
"2910","Rodentia","Brachyuromys betsileoensis",93.58,162.5,NA,NA,"T"
"2911","Rodentia","Brachyuromys ramirohitra",92.31,162.5,NA,NA,"T"
"2912","Rodentia","Brotomys contractus",NA,NA,NA,NA,"T"
"2913","Rodentia","Brotomys voratus",NA,NA,NA,NA,"T"
"2914","Rodentia","Brucepattersonius albinasus",NA,NA,NA,NA,"T"
"2915","Rodentia","Brucepattersonius griserufescens",NA,NA,NA,NA,"T"
"2916","Rodentia","Brucepattersonius guarani",NA,NA,NA,NA,"T"
"2917","Rodentia","Brucepattersonius igniventris",NA,NA,NA,NA,"T"
"2918","Rodentia","Brucepattersonius iheringi",43,NA,NA,NA,"T"
"2919","Rodentia","Brucepattersonius misionensis",NA,NA,NA,NA,"T"
"2920","Rodentia","Brucepattersonius paradisus",NA,NA,NA,NA,"T"
"2921","Rodentia","Brucepattersonius soricinus",NA,NA,NA,NA,"T"
"2922","Rodentia","Bullimus bagobus",395.38,289.61,NA,NA,"T"
"2923","Rodentia","Bullimus gamay",NA,NA,NA,NA,"T"
"2924","Rodentia","Bullimus luzonicus",NA,239.99,NA,NA,"T"
"2925","Rodentia","Bunomys andrewsi",NA,NA,NA,NA,"T"
"2926","Rodentia","Bunomys chrysocomus",111.29,NA,NA,NA,"T"
"2927","Rodentia","Bunomys coelestis",NA,NA,NA,NA,"T"
"2928","Rodentia","Bunomys fratrorum",130.31,NA,NA,NA,"T"
"2929","Rodentia","Bunomys penitus",NA,NA,NA,NA,"T"
"2930","Rodentia","Bunomys prolatus",NA,NA,NA,NA,"T"
"2931","Rodentia","Callistomys pictus",518.99,NA,NA,NA,"T"
"2932","Rodentia","Callosciurus adamsi",208.72,203.5,NA,1.94,"T"
"2933","Rodentia","Callosciurus albescens",NA,NA,NA,NA,"T"
"2934","Rodentia","Callosciurus baluensis",323.91,203.5,NA,3,"T"
"2935","Rodentia","Callosciurus caniceps",264.91,211.08,0.01,2.19,"T"
"2936","Rodentia","Callosciurus erythraeus",283.23,211.93,0.008950755,1.94,"T"
"2937","Rodentia","Callosciurus finlaysonii",NA,NA,NA,NA,"T"
"2938","Rodentia","Callosciurus inornatus",NA,NA,NA,NA,"T"
"2939","Rodentia","Callosciurus melanogaster",296,213,NA,NA,"T"
"2940","Rodentia","Callosciurus nigrovittatus",208.3,203.5,0.01,2.36,"T"
"2941","Rodentia","Callosciurus notatus",209.49,203.5,0.02,2.62,"T"
"2942","Rodentia","Callosciurus orestes",323.91,203.5,NA,3,"T"
"2943","Rodentia","Callosciurus phayrei",NA,NA,NA,NA,"T"
"2944","Rodentia","Callosciurus prevostii",400,247,NA,1.29,"T"
"2945","Rodentia","Callosciurus pygerythrus",NA,NA,NA,NA,"T"
"2946","Rodentia","Callosciurus quinquestriatus",NA,NA,NA,NA,"T"
"2947","Rodentia","Calomys boliviae",27,NA,NA,NA,"T"
"2948","Rodentia","Calomys callidus",27,NA,NA,NA,"T"
"2949","Rodentia","Calomys callosus",44.95,NA,NA,4.91,"T"
"2950","Rodentia","Calomys expulsus",39.86,NA,NA,NA,"T"
"2951","Rodentia","Calomys hummelincki",27,NA,NA,NA,"T"
"2952","Rodentia","Calomys laucha",14,NA,NA,5.3,"T"
"2953","Rodentia","Calomys lepidus",20.59,NA,NA,4.29,"T"
"2954","Rodentia","Calomys musculinus",20.2,NA,NA,6.27,"T"
"2955","Rodentia","Calomys sorellus",20,NA,NA,NA,"T"
"2956","Rodentia","Calomys tener",13.8,69.2,NA,NA,"T"
"2957","Rodentia","Calomys tocantinsi",NA,NA,NA,NA,"T"
"2958","Rodentia","Calomys venustus",49.33,NA,NA,NA,"T"
"2959","Rodentia","Calomyscus bailwardi",21.38,NA,NA,4,"T"
"2960","Rodentia","Calomyscus baluchi",NA,NA,NA,NA,"T"
"2961","Rodentia","Calomyscus elburzensis",NA,NA,NA,NA,"T"
"2962","Rodentia","Calomyscus grandis",NA,NA,NA,NA,"T"
"2963","Rodentia","Calomyscus hotsoni",NA,NA,NA,NA,"T"
"2964","Rodentia","Calomyscus mystax",NA,NA,NA,4.99,"T"
"2965","Rodentia","Calomyscus tsolovi",NA,NA,NA,NA,"T"
"2966","Rodentia","Calomyscus urartensis",NA,NA,NA,NA,"T"
"2967","Rodentia","Cannomys badius",472.07,NA,NA,2,"T"
"2968","Rodentia","Cansumys canus",NA,NA,NA,NA,"T"
"2969","Rodentia","Capromys gundlachianus",NA,NA,NA,NA,"T"
"2970","Rodentia","Capromys pilorides",5200,NA,NA,2,"T"
"2971","Rodentia","Cardiocranius paradoxus",NA,NA,NA,NA,"T"
"2972","Rodentia","Carpomys melanurus",NA,200,NA,NA,"T"
"2973","Rodentia","Carpomys phaeurus",NA,185,NA,NA,"T"
"2974","Rodentia","Carterodon sulcidens",113.8,NA,NA,NA,"T"
"2975","Rodentia","Caryomys eva",NA,NA,NA,NA,"T"
"2976","Rodentia","Caryomys inez",NA,NA,NA,1.94,"T"
"2977","Rodentia","Castor canadensis",18124.41,754.74,0.06,3.6,"T"
"2978","Rodentia","Castor fiber",19000,NA,NA,2.95,"T"
"2979","Rodentia","Cavia aperea",524.38,NA,0.000921587,2.14,"T"
"2980","Rodentia","Cavia fulgida",282.5,NA,NA,1.34,"T"
"2981","Rodentia","Cavia intermedia",NA,NA,NA,NA,"T"
"2982","Rodentia","Cavia magna",459.99,NA,NA,NA,"T"
"2983","Rodentia","Cavia porcellus",727.99,NA,NA,3.45,"T"
"2984","Rodentia","Cavia tschudii",1000,NA,NA,1.9,"T"
"2985","Rodentia","Chaetocauda sichuanensis",31.51,91.8,NA,NA,"T"
"2986","Rodentia","Chaetodipus arenarius",23,68.37,NA,2.91,"T"
"2987","Rodentia","Chaetodipus artus",NA,88.81,NA,NA,"T"
"2988","Rodentia","Chaetodipus baileyi",28.44,93.93,NA,3.68,"T"
"2989","Rodentia","Chaetodipus californicus",23.01,NA,NA,4,"T"
"2990","Rodentia","Chaetodipus dalquesti",NA,NA,NA,NA,"T"
"2991","Rodentia","Chaetodipus eremicus",NA,NA,NA,NA,"T"
"2992","Rodentia","Chaetodipus fallax",19.19,83.35,0.002300009,3.45,"T"
"2993","Rodentia","Chaetodipus formosus",20.02,193.91,NA,5.28,"T"
"2994","Rodentia","Chaetodipus goldmani",NA,NA,NA,NA,"T"
"2995","Rodentia","Chaetodipus hispidus",37.24,104.51,NA,5.34,"T"
"2996","Rodentia","Chaetodipus intermedius",14.94,NA,NA,5.53,"T"
"2997","Rodentia","Chaetodipus lineatus",23,73.58,NA,NA,"T"
"2998","Rodentia","Chaetodipus nelsoni",15.53,79.83,0.002835545,3.46,"T"
"2999","Rodentia","Chaetodipus penicillatus",15.57,77.36,0.005027576,3.4,"T"
"3000","Rodentia","Chaetodipus pernix",17,71.87,NA,NA,"T"
"3001","Rodentia","Chaetodipus rudinoris",NA,NA,NA,NA,"T"
"3002","Rodentia","Chaetodipus spinatus",16.34,83.66,NA,3.5,"T"
"3003","Rodentia","Chaetomys subspinosus",1299.99,599.52,NA,NA,"T"
"3004","Rodentia","Chelemys delfini",NA,NA,NA,NA,"T"
"3005","Rodentia","Chelemys macronyx",70.99,NA,NA,4.37,"T"
"3006","Rodentia","Chelemys megalonyx",50.8,NA,NA,NA,"T"
"3007","Rodentia","Chibchanomys orcesi",NA,NA,NA,NA,"T"
"3008","Rodentia","Chibchanomys trichotis",49.99,NA,NA,0.97,"T"
"3009","Rodentia","Chilomys instans",19,NA,NA,NA,"T"
"3010","Rodentia","Chinchilla chinchilla",499.99,305,NA,2.5,"T"
"3011","Rodentia","Chinchilla lanigera",480.28,305,NA,1.87,"T"
"3012","Rodentia","Chinchillula sahamae",169.74,NA,NA,NA,"T"
"3013","Rodentia","Chionomys gud",NA,NA,NA,5.83,"T"
"3014","Rodentia","Chionomys nivalis",42.01,NA,NA,3.42,"T"
"3015","Rodentia","Chionomys roberti",NA,NA,NA,1.94,"T"
"3016","Rodentia","Chiromyscus chiropus",NA,NA,NA,NA,"T"
"3017","Rodentia","Chiropodomys calamianensis",28.9,93.99,NA,NA,"T"
"3018","Rodentia","Chiropodomys gliroides",23.68,NA,NA,1.65,"T"
"3019","Rodentia","Chiropodomys karlkoopmani",NA,NA,NA,NA,"T"
"3020","Rodentia","Chiropodomys major",28.9,93.99,NA,NA,"T"
"3021","Rodentia","Chiropodomys muroides",28.9,93.99,NA,NA,"T"
"3022","Rodentia","Chiropodomys pusillus",28.9,93.99,NA,NA,"T"
"3023","Rodentia","Chiruromys forbesi",105.15,144.23,NA,2.68,"T"
"3024","Rodentia","Chiruromys lamia",47.2,112.63,NA,2.15,"T"
"3025","Rodentia","Chiruromys vates",45.46,109.79,NA,1.07,"T"
"3026","Rodentia","Chrotomys gonzalesi",140.2,172.99,NA,NA,"T"
"3027","Rodentia","Chrotomys mindorensis",151.98,172.99,NA,NA,"T"
"3028","Rodentia","Chrotomys silaceus",NA,195,NA,NA,"T"
"3029","Rodentia","Chrotomys whiteheadi",151.98,172.99,NA,NA,"T"
"3030","Rodentia","Clidomys osborni",NA,NA,NA,NA,"T"
"3031","Rodentia","Clyomys bishopi",30,NA,NA,NA,"T"
"3032","Rodentia","Clyomys laticeps",201,NA,NA,NA,"T"
"3033","Rodentia","Coccymys albidens",NA,114.99,NA,NA,"T"
"3034","Rodentia","Coccymys ruemmleri",29.7,101.06,NA,NA,"T"
"3035","Rodentia","Coendou bicolor",4492.49,NA,NA,1,"T"
"3036","Rodentia","Coendou nycthemera",2999.98,350.15,NA,NA,"T"
"3037","Rodentia","Coendou prehensilis",4116.2,467.6,0.14,0.98,"T"
"3038","Rodentia","Coendou rothschildi",2000,NA,NA,NA,"T"
"3039","Rodentia","Colomys goslingi",62.5,124.62,NA,1.97,"T"
"3040","Rodentia","Conilurus albipes",200,250,NA,NA,"T"
"3041","Rodentia","Conilurus penicillatus",175.02,189.17,NA,2,"T"
"3042","Rodentia","Coryphomys buehleri",NA,NA,NA,NA,"T"
"3043","Rodentia","Crateromys australis",NA,265,NA,NA,"T"
"3044","Rodentia","Crateromys heaneyi",NA,NA,NA,NA,"T"
"3045","Rodentia","Crateromys paulus",NA,252.8,NA,NA,"T"
"3046","Rodentia","Crateromys schadenbergi",NA,370.73,NA,NA,"T"
"3047","Rodentia","Cratogeomys castanops",266.83,192.55,NA,2.34,"T"
"3048","Rodentia","Cratogeomys fumosus",150,NA,NA,NA,"T"
"3049","Rodentia","Cratogeomys goldmani",NA,NA,NA,NA,"T"
"3050","Rodentia","Cratogeomys gymnurus",599.99,NA,NA,NA,"T"
"3051","Rodentia","Cratogeomys merriami",419.99,NA,NA,1.94,"T"
"3052","Rodentia","Cratogeomys neglectus",302.48,192.53,NA,1.94,"T"
"3053","Rodentia","Cratogeomys tylorhinus",403.42,214.74,NA,1.94,"T"
"3054","Rodentia","Cratogeomys zinseri",150,NA,NA,NA,"T"
"3055","Rodentia","Cremnomys cutchicus",NA,NA,NA,5.23,"T"
"3056","Rodentia","Cremnomys elvira",NA,NA,NA,NA,"T"
"3057","Rodentia","Cricetomys ansorgei",NA,NA,NA,NA,"T"
"3058","Rodentia","Cricetomys emini",1280,NA,NA,0.97,"T"
"3059","Rodentia","Cricetomys gambianus",1267.52,362.64,NA,3.11,"T"
"3060","Rodentia","Cricetomys kivuensis",NA,NA,NA,NA,"T"
"3061","Rodentia","Cricetulus alticola",NA,NA,NA,NA,"T"
"3062","Rodentia","Cricetulus barabensis",NA,NA,NA,6.06,"T"
"3063","Rodentia","Cricetulus kamensis",NA,NA,NA,NA,"T"
"3064","Rodentia","Cricetulus longicaudatus",NA,NA,NA,5.71,"T"
"3065","Rodentia","Cricetulus migratorius",30.59,NA,NA,5.2,"T"
"3066","Rodentia","Cricetulus sokolovi",NA,NA,NA,NA,"T"
"3067","Rodentia","Cricetus cricetus",428.95,NA,NA,7.14,"T"
"3068","Rodentia","Crossomys moncktoni",168.42,193.61,NA,1.07,"T"
"3069","Rodentia","Crunomys celebensis",NA,NA,NA,NA,"T"
"3070","Rodentia","Crunomys fallax",NA,105,NA,NA,"T"
"3071","Rodentia","Crunomys melanius",NA,99.49,NA,NA,"T"
"3072","Rodentia","Crunomys suncoides",NA,NA,NA,NA,"T"
"3073","Rodentia","Cryptomys amatus",76.74,NA,NA,NA,"T"
"3074","Rodentia","Cryptomys anselli",85.59,NA,NA,NA,"T"
"3075","Rodentia","Cryptomys bocagei",93.84,NA,NA,NA,"T"
"3076","Rodentia","Cryptomys damarensis",112.2,NA,0.01,3,"T"
"3077","Rodentia","Cryptomys darlingi",65.58,NA,NA,1.84,"T"
"3078","Rodentia","Cryptomys foxi",NA,NA,NA,NA,"T"
"3079","Rodentia","Cryptomys hottentotus",75.13,NA,0.001455832,2.48,"T"
"3080","Rodentia","Cryptomys kafuensis",NA,NA,NA,NA,"T"
"3081","Rodentia","Cryptomys mechowi",271.54,NA,NA,2.6,"T"
"3082","Rodentia","Cryptomys ochraceocinereus",200,NA,NA,3,"T"
"3083","Rodentia","Cryptomys zechi",NA,NA,NA,NA,"T"
"3084","Rodentia","Ctenodactylus gundi",288.41,208,NA,2,"T"
"3085","Rodentia","Ctenodactylus vali",173.6,176,NA,2,"T"
"3086","Rodentia","Ctenomys argentinus",221.3,NA,NA,NA,"T"
"3087","Rodentia","Ctenomys australis",403.32,NA,NA,NA,"T"
"3088","Rodentia","Ctenomys azarae",400,NA,NA,NA,"T"
"3089","Rodentia","Ctenomys bergi",NA,NA,NA,NA,"T"
"3090","Rodentia","Ctenomys boliviensis",462.6,221.1,NA,NA,"T"
"3091","Rodentia","Ctenomys bonettoi",202.3,NA,NA,NA,"T"
"3092","Rodentia","Ctenomys brasiliensis",NA,NA,NA,NA,"T"
"3093","Rodentia","Ctenomys budini",NA,NA,NA,NA,"T"
"3094","Rodentia","Ctenomys colburni",400,NA,NA,NA,"T"
"3095","Rodentia","Ctenomys coludo",NA,NA,NA,NA,"T"
"3096","Rodentia","Ctenomys conoveri",859.99,258.5,NA,NA,"T"
"3097","Rodentia","Ctenomys coyhaiquensis",NA,NA,NA,NA,"T"
"3098","Rodentia","Ctenomys dorbignyi",NA,NA,NA,NA,"T"
"3099","Rodentia","Ctenomys dorsalis",165.6,200,NA,NA,"T"
"3100","Rodentia","Ctenomys emilianus",285.29,NA,NA,NA,"T"
"3101","Rodentia","Ctenomys famosus",NA,NA,NA,NA,"T"
"3102","Rodentia","Ctenomys flamarioni",NA,NA,NA,NA,"T"
"3103","Rodentia","Ctenomys fochi",NA,NA,NA,NA,"T"
"3104","Rodentia","Ctenomys fodax",NA,NA,NA,NA,"T"
"3105","Rodentia","Ctenomys frater",172.9,188.3,NA,NA,"T"
"3106","Rodentia","Ctenomys fulvus",279.88,NA,NA,NA,"T"
"3107","Rodentia","Ctenomys goodfellowi",NA,NA,NA,NA,"T"
"3108","Rodentia","Ctenomys haigi",164,173.49,3.3e-05,NA,"T"
"3109","Rodentia","Ctenomys johannis",NA,NA,NA,NA,"T"
"3110","Rodentia","Ctenomys juris",NA,NA,NA,NA,"T"
"3111","Rodentia","Ctenomys knighti",316,NA,NA,NA,"T"
"3112","Rodentia","Ctenomys lami",NA,NA,NA,NA,"T"
"3113","Rodentia","Ctenomys latro",192,NA,NA,NA,"T"
"3114","Rodentia","Ctenomys leucodon",243.6,NA,NA,NA,"T"
"3115","Rodentia","Ctenomys lewisi",117.2,177.5,NA,NA,"T"
"3116","Rodentia","Ctenomys magellanicus",271.44,216,NA,NA,"T"
"3117","Rodentia","Ctenomys maulinus",215,NA,NA,NA,"T"
"3118","Rodentia","Ctenomys mendocinus",178.44,NA,NA,NA,"T"
"3119","Rodentia","Ctenomys minutus",92,156.99,NA,NA,"T"
"3120","Rodentia","Ctenomys occultus",150,NA,NA,NA,"T"
"3121","Rodentia","Ctenomys opimus",327.05,213.29,NA,2,"T"
"3122","Rodentia","Ctenomys osvaldoreigi",NA,NA,NA,NA,"T"
"3123","Rodentia","Ctenomys pearsoni",212,NA,NA,NA,"T"
"3124","Rodentia","Ctenomys perrensi",400,NA,NA,NA,"T"
"3125","Rodentia","Ctenomys peruanus",488.36,238,NA,3,"T"
"3126","Rodentia","Ctenomys pilarensis",NA,NA,NA,NA,"T"
"3127","Rodentia","Ctenomys pontifex",400,NA,NA,NA,"T"
"3128","Rodentia","Ctenomys porteousi",192.4,NA,NA,NA,"T"
"3129","Rodentia","Ctenomys pundti",NA,NA,NA,NA,"T"
"3130","Rodentia","Ctenomys rionegrensis",NA,NA,NA,NA,"T"
"3131","Rodentia","Ctenomys roigi",NA,NA,NA,NA,"T"
"3132","Rodentia","Ctenomys saltarius",230,NA,NA,NA,"T"
"3133","Rodentia","Ctenomys scagliai",NA,NA,NA,NA,"T"
"3134","Rodentia","Ctenomys sericeus",400,NA,NA,NA,"T"
"3135","Rodentia","Ctenomys sociabilis",400,NA,NA,NA,"T"
"3136","Rodentia","Ctenomys steinbachi",384.99,196.6,NA,NA,"T"
"3137","Rodentia","Ctenomys sylvanus",NA,NA,NA,NA,"T"
"3138","Rodentia","Ctenomys talarum",140.84,NA,2.04e-05,4.34,"T"
"3139","Rodentia","Ctenomys torquatus",209.49,187,NA,2.5,"T"
"3140","Rodentia","Ctenomys tuconax",248.99,NA,NA,NA,"T"
"3141","Rodentia","Ctenomys tucumanus",217,NA,NA,NA,"T"
"3142","Rodentia","Ctenomys tulduco",NA,NA,NA,NA,"T"
"3143","Rodentia","Ctenomys validus",232.6,NA,NA,NA,"T"
"3144","Rodentia","Ctenomys viperinus",NA,NA,NA,NA,"T"
"3145","Rodentia","Ctenomys yolandae",NA,NA,NA,NA,"T"
"3146","Rodentia","Cuniculus paca",8172.55,647.06,NA,1.01,"T"
"3147","Rodentia","Cuniculus taczanowskii",8999.95,NA,NA,1,"T"
"3148","Rodentia","Cuscomys ashaninka",NA,NA,NA,NA,"T"
"3149","Rodentia","Cuscomys oblativa",NA,NA,NA,NA,"T"
"3150","Rodentia","Cynomys gunnisoni",797.93,279.12,0.007188295,4.48,"T"
"3151","Rodentia","Cynomys leucurus",963.76,307.49,0.05,5.4,"T"
"3152","Rodentia","Cynomys ludovicianus",797.05,294.04,0.001787394,4.43,"T"
"3153","Rodentia","Cynomys mexicanus",899.98,341.09,NA,4.18,"T"
"3154","Rodentia","Cynomys parvidens",899.98,288.47,NA,4.89,"T"
"3155","Rodentia","Dacnomys millardi",NA,NA,NA,NA,"T"
"3156","Rodentia","Dactylomys boliviensis",728.8,NA,NA,NA,"T"
"3157","Rodentia","Dactylomys dactylinus",649.98,285.02,0.001669342,NA,"T"
"3158","Rodentia","Dactylomys peruanus",382,NA,NA,NA,"T"
"3159","Rodentia","Dasymys alleni",NA,NA,NA,NA,"T"
"3160","Rodentia","Dasymys cabrali",NA,NA,NA,NA,"T"
"3161","Rodentia","Dasymys foxi",NA,NA,NA,NA,"T"
"3162","Rodentia","Dasymys incomtus",127.75,NA,NA,2.67,"T"
"3163","Rodentia","Dasymys montanus",NA,NA,NA,NA,"T"
"3164","Rodentia","Dasymys nudipes",NA,NA,NA,NA,"T"
"3165","Rodentia","Dasymys rufulus",NA,NA,NA,NA,"T"
"3166","Rodentia","Dasymys rwandae",NA,NA,NA,NA,"T"
"3167","Rodentia","Dasymys sua",NA,NA,NA,NA,"T"
"3168","Rodentia","Dasyprocta azarae",2976.81,NA,NA,NA,"T"
"3169","Rodentia","Dasyprocta coibae",NA,NA,NA,NA,"T"
"3170","Rodentia","Dasyprocta cristata",2650.03,NA,NA,2,"T"
"3171","Rodentia","Dasyprocta fuliginosa",3500.02,NA,NA,NA,"T"
"3172","Rodentia","Dasyprocta guamara",2650.03,NA,NA,NA,"T"
"3173","Rodentia","Dasyprocta kalinowskii",2650.03,NA,NA,NA,"T"
"3174","Rodentia","Dasyprocta leporina",3009.99,572.29,NA,1.4,"T"
"3175","Rodentia","Dasyprocta mexicana",4999.99,NA,NA,NA,"T"
"3176","Rodentia","Dasyprocta prymnolopha",2900,NA,NA,1.5,"T"
"3177","Rodentia","Dasyprocta punctata",2309.12,NA,NA,1.25,"T"
"3178","Rodentia","Dasyprocta ruatanica",NA,NA,NA,NA,"T"
"3179","Rodentia","Delanymys brooksi",4.99,NA,NA,3.19,"T"
"3180","Rodentia","Delomys collinus",NA,NA,NA,NA,"T"
"3181","Rodentia","Delomys dorsalis",67.5,NA,NA,NA,"T"
"3182","Rodentia","Delomys sublineatus",89.99,NA,NA,NA,"T"
"3183","Rodentia","Deltamys kempi",26.4,NA,NA,NA,"T"
"3184","Rodentia","Dendromus insignis",NA,NA,NA,NA,"T"
"3185","Rodentia","Dendromus kahuziensis",NA,NA,NA,3.49,"T"
"3186","Rodentia","Dendromus leucostomus",NA,NA,NA,NA,"T"
"3187","Rodentia","Dendromus lovati",12,NA,NA,NA,"T"
"3188","Rodentia","Dendromus melanotis",9.1,NA,NA,3.97,"T"
"3189","Rodentia","Dendromus mesomelas",10.2,NA,NA,3.94,"T"
"3190","Rodentia","Dendromus messorius",NA,NA,NA,2.95,"T"
"3191","Rodentia","Dendromus mystacalis",8.17,NA,NA,3.45,"T"
"3192","Rodentia","Dendromus nyasae",NA,NA,NA,NA,"T"
"3193","Rodentia","Dendromus nyikae",15,NA,NA,4.62,"T"
"3194","Rodentia","Dendromus oreas",NA,NA,NA,NA,"T"
"3195","Rodentia","Dendromus vernayi",NA,NA,NA,NA,"T"
"3196","Rodentia","Dendroprionomys rousseloti",NA,NA,NA,NA,"T"
"3197","Rodentia","Deomys ferrugineus",57.6,NA,NA,1.7,"T"
"3198","Rodentia","Dephomys defua",43.05,NA,NA,2.75,"T"
"3199","Rodentia","Dephomys eburneae",52.5,NA,NA,NA,"T"
"3200","Rodentia","Desmodilliscus braueri",10,NA,NA,2.6,"T"
"3201","Rodentia","Desmodillus auricularis",54.81,NA,NA,2.62,"T"
"3202","Rodentia","Desmomys harringtoni",89.99,NA,NA,NA,"T"
"3203","Rodentia","Desmomys yaldeni",NA,NA,NA,NA,"T"
"3204","Rodentia","Dicrostonyx groenlandicus",58.44,117.32,0.007305693,3.78,"T"
"3205","Rodentia","Dicrostonyx hudsonius",57,NA,NA,3.49,"T"
"3206","Rodentia","Dicrostonyx nelsoni",NA,NA,NA,NA,"T"
"3207","Rodentia","Dicrostonyx nunatakensis",NA,NA,NA,NA,"T"
"3208","Rodentia","Dicrostonyx richardsoni",NA,NA,NA,NA,"T"
"3209","Rodentia","Dicrostonyx torquatus",78.77,NA,NA,3.85,"T"
"3210","Rodentia","Dicrostonyx unalascensis",NA,NA,NA,2.79,"T"
"3211","Rodentia","Dicrostonyx vinogradovi",NA,NA,NA,NA,"T"
"3212","Rodentia","Dinaromys bogdanovi",56,NA,NA,2.5,"T"
"3213","Rodentia","Dinomys branickii",12500,750,NA,1.97,"T"
"3214","Rodentia","Diomys crumpi",NA,NA,NA,NA,"T"
"3215","Rodentia","Diplomys caniceps",394.49,NA,NA,NA,"T"
"3216","Rodentia","Diplomys labilis",282.17,NA,NA,1.18,"T"
"3217","Rodentia","Diplomys rufodorsalis",144.8,NA,NA,NA,"T"
"3218","Rodentia","Diplothrix legata",NA,NA,NA,NA,"T"
"3219","Rodentia","Dipodillus bottai",NA,NA,NA,NA,"T"
"3220","Rodentia","Dipodillus campestris",27.58,90.79,NA,4.34,"T"
"3221","Rodentia","Dipodillus dasyurus",27.5,83.05,NA,3.88,"T"
"3222","Rodentia","Dipodillus harwoodi",NA,NA,NA,NA,"T"
"3223","Rodentia","Dipodillus jamesi",NA,NA,NA,NA,"T"
"3224","Rodentia","Dipodillus lowei",NA,NA,NA,NA,"T"
"3225","Rodentia","Dipodillus mackilligini",NA,NA,NA,NA,"T"
"3226","Rodentia","Dipodillus maghrebi",NA,NA,NA,NA,"T"
"3227","Rodentia","Dipodillus rupicola",NA,NA,NA,NA,"T"
"3228","Rodentia","Dipodillus simoni",17.4,NA,NA,4.68,"T"
"3229","Rodentia","Dipodillus somalicus",NA,NA,NA,NA,"T"
"3230","Rodentia","Dipodillus stigmonyx",NA,NA,NA,NA,"T"
"3231","Rodentia","Dipodillus zakariai",NA,NA,NA,NA,"T"
"3232","Rodentia","Dipodomys agilis",60.21,NA,0.002396454,2.6,"T"
"3233","Rodentia","Dipodomys californicus",84.95,115.15,NA,2.6,"T"
"3234","Rodentia","Dipodomys compactus",49.25,167.81,NA,1.94,"T"
"3235","Rodentia","Dipodomys deserti",107.63,138.11,NA,3.36,"T"
"3236","Rodentia","Dipodomys elator",105.82,119.5,0.00073307,2.91,"T"
"3237","Rodentia","Dipodomys gravipes",83.96,129.04,NA,NA,"T"
"3238","Rodentia","Dipodomys heermanni",63.08,111.25,NA,3.11,"T"
"3239","Rodentia","Dipodomys ingens",113.61,147.83,0.000314541,4.77,"T"
"3240","Rodentia","Dipodomys merriami",37.91,98.54,0.001745298,2.39,"T"
"3241","Rodentia","Dipodomys microps",56.26,112.47,0.03,2.37,"T"
"3242","Rodentia","Dipodomys nelsoni",87.93,127.5,NA,1.94,"T"
"3243","Rodentia","Dipodomys nitratoides",41.59,97.45,NA,2.14,"T"
"3244","Rodentia","Dipodomys ordii",50.4,113.92,0.004440926,2.95,"T"
"3245","Rodentia","Dipodomys panamintinus",73.67,120.46,0.003884943,3.78,"T"
"3246","Rodentia","Dipodomys phillipsii",41,95.86,NA,2.59,"T"
"3247","Rodentia","Dipodomys simulans",NA,NA,NA,NA,"T"
"3248","Rodentia","Dipodomys spectabilis",124.61,141.14,0.000506179,2.67,"T"
"3249","Rodentia","Dipodomys stephensi",68.49,116.5,0.000790491,2.68,"T"
"3250","Rodentia","Dipodomys venustus",81.52,126.49,NA,1.73,"T"
"3251","Rodentia","Dipus sagitta",89,NA,NA,3.49,"T"
"3252","Rodentia","Dolichotis patagonum",8000,663.84,0.69,1.75,"T"
"3253","Rodentia","Dolichotis salinicola",1607.6,NA,NA,1.94,"T"
"3254","Rodentia","Dremomys everetti",129.78,203.5,NA,NA,"T"
"3255","Rodentia","Dremomys gularis",NA,NA,NA,NA,"T"
"3256","Rodentia","Dremomys lokriah",226.99,NA,NA,3.68,"T"
"3257","Rodentia","Dremomys pernyi",198.63,NA,NA,NA,"T"
"3258","Rodentia","Dremomys pyrrhomerus",NA,NA,NA,NA,"T"
"3259","Rodentia","Dremomys rufigenis",200.32,202.68,NA,NA,"T"
"3260","Rodentia","Dryomys laniger",25.91,105,NA,4.18,"T"
"3261","Rodentia","Dryomys niethammeri",NA,NA,NA,NA,"T"
"3262","Rodentia","Dryomys nitedula",29.5,105,NA,3.24,"T"
"3263","Rodentia","Echimys chrysurus",609.99,296.11,NA,1.94,"T"
"3264","Rodentia","Echimys saturnus",626.89,NA,NA,NA,"T"
"3265","Rodentia","Echimys semivillosus",282.36,NA,NA,NA,"T"
"3266","Rodentia","Echinoprocta rufescens",831.79,NA,NA,NA,"T"
"3267","Rodentia","Echiothrix centrosa",NA,NA,NA,NA,"T"
"3268","Rodentia","Echiothrix leucura",NA,NA,NA,NA,"T"
